                Time     Luminosity_Ratio     Variable_Star_DN      Variable_Sky_DN   Comparison_Star_DN    Comparison_Sky_DN 
            0.075620             1.246860          6488.410633          1354.108558          4426.587725           308.801538 
            0.075630             1.477496          8326.410681           230.147706          5479.720450             0.000000 
            0.075640             1.670843          8310.167132           152.117211          4882.595294             0.000000 
            0.075650             1.311437          6528.916105           269.161028          5936.887722          1163.686026 
            0.075660             1.639676          7180.234431           765.671992          4760.093997           848.002564 
            0.075670             1.477640          6398.037330           124.819145          4245.429853             0.000000 
            0.075680             1.205949          7390.979852           466.296081          5798.883023            56.779687 
            0.075690             1.439082          7575.426020           895.422176          5040.681173           398.831141 
            0.075700             1.721506          7392.673482             0.000000          4660.237434           365.932188 
            0.075710             1.616700          7497.405304            45.004058          4609.637745             0.000000 
            0.075720             1.718247          8004.371081             0.000000          4825.586718           167.134617 
            0.075730             1.357965          6481.123533           145.969954          4665.181433             0.000000 
            0.075740             1.845846          8375.033491           902.559656          4244.819483           196.554460 
            0.075750             1.275531          6560.151067           370.963073          5868.892483          1016.647847 
            0.075760             2.207694          7694.272213           198.508309          4734.885708          1339.594714 
            0.075770             2.004313          8070.557732           735.120595          5104.892117          1445.066683 
            0.075780             1.516330          6653.636671           675.523279          5127.964110          1185.476241 
            0.075790             1.531882          7986.860573          1088.413527          4503.250221             0.000000 
            0.075800             2.074444          6657.222449           769.775103          4170.049135          1331.965087 
            0.075810             1.776188          8007.902939           857.643225          4213.141270           187.520981 
            0.075820             1.377116          6782.699155          1646.704621          5169.591357          1440.061647 
            0.075830             1.814860          8392.909049          1538.704949          4926.541948          1149.830622 
            0.075840             1.244935          6492.086502          1068.145385          4395.458846            38.651692 
            0.075850             1.970259          7547.286782             0.000000          4151.615955           321.008942 
            0.075860             1.570667          8093.255214             9.713106          5225.867489            79.302347 
            0.075870             1.987691          7358.605951           168.445208          4236.152226           618.808557 
            0.075880             2.467375          6950.016443            27.668657          4046.449171          1240.897855 
            0.075890             2.416188          8282.629975           384.099662          4140.812403           871.807001 
            0.075900             1.234479          7443.851558          1376.475369          5899.105808           984.176153 
            0.075910             2.126973          8179.034748           279.920138          4962.981048          1249.198889 
            0.075920             1.210278          6684.413562             0.000000          5879.696036           356.654561 
            0.075930             1.477104          6897.608167          1330.011679          5209.692679          1440.427870 
            0.075940             1.990201          7970.570220           526.556213          4287.423322           547.090060 
            0.075950             1.136129          6614.075808             0.000000          5821.588794             0.000000 
            0.075960             1.500543          8001.256435             0.000000          5522.690512           190.450758 
            0.075970             1.521102          7916.041053           392.931661          4945.829646             0.000000 
            0.075980             2.015874          7836.563152          1157.822397          4735.435041          1422.360912 
            0.075990             2.169046          7638.734471           934.035500          4460.036012          1368.953520 
            0.076000             2.118511          7608.635517           108.179449          4224.127934           683.690909 
            0.076010             1.830488          8451.243861          1420.144986          4245.368816           404.263436 
            0.076020             1.007297          6982.441334          1635.824626          5583.666494           275.780511 
            0.076030             2.771886          8192.431495           108.348042          4210.150456          1293.694876 
            0.076040             1.256184          7367.081222          1162.126989          5603.991821           664.464248 
            0.076050             1.951947          6956.538530           239.038966          4063.112278           621.677297 
            0.076060             1.205043          7876.297665           744.156150          5918.576617             0.000000 
            0.076070             1.566595          7929.697354          1527.846288          4837.183752           750.709555 
            0.076080             1.598814          7039.525767             0.000000          4402.966399             0.000000 
            0.076090             1.818501          7975.215564           407.766620          4162.480544             1.113926 
            0.076100             2.145314          8263.241554          1434.567205          4322.946867          1139.881588 
            0.076110             1.313379          7969.889938          1021.931772          5290.139470             0.000000 
            0.076120             1.449647          7041.203992          1389.166330          5233.252968          1334.345531 
            0.076130             1.287775          6890.007593           964.933863          5865.413373          1264.397107 
            0.076140             1.375820          7916.032179           576.469089          5625.659963           290.978729 
            0.076150             1.717947          7647.217444             0.000000          4451.368755             0.000000 
            0.076160             1.304616          7189.676247           238.945041          5327.799310             0.000000 
            0.076170             1.413388          6674.027808           179.286688          4802.331614           207.174902 
            0.076180             1.500470          7384.674117           707.475865          5651.478622          1201.406903 
            0.076190             1.625358          7260.578155            79.501829          5887.142552          1468.993194 
            0.076200             1.579835          7454.790246           768.950810          5290.871914          1058.885464 
            0.076210             1.267328          6639.816266          1300.558060          5662.587359          1449.583422 
            0.076220             1.316158          6746.379199             0.000000          5971.434675           845.622120 
            0.076230             1.307874          6823.888510          1079.431607          4597.003082           204.794458 
            0.076240             1.137493          6708.887063           549.910283          5847.773675           433.256020 
            0.076250             1.446316          7189.912107           308.422651          4943.754387           185.811945 
            0.076260             1.884304          8356.016651           926.824542          4652.546770           709.875790 
            0.076270             1.368514          6815.861849           526.823771          5764.397107          1168.874172 
            0.076280             1.962364          7476.457802           195.611722          4594.805750           884.563738 
            0.076290             0.859876          6566.693332          1663.404768          5702.322459             0.000000 
            0.076300             1.660422          7595.342509           179.996912          5008.148442           542.207099 
            0.076310             1.331403          6930.031300           528.493105          5506.088443           697.973571 
            0.076320             1.295346          6684.532707          1112.592191          4749.473556           447.965941 
            0.076330             1.879601          7602.399695            56.260356          4303.048799           288.293100 
            0.076340             1.736587          7623.999097           252.102965          4347.300638           102.252266 
            0.076350             0.997039          6824.772668          1296.848433          5622.608112            78.264718 
            0.076360             1.223173          8412.398865          1250.618224          5900.326548            45.243690 
            0.076370             1.844570          8469.094552           158.396622          5169.591357           664.098025 
            0.076380             2.060352          8128.500284           270.557478          4725.486007           911.603137 
            0.076390             1.956722          6873.327323           899.701884          4347.911008          1295.037690 
            0.076400             1.643755          6641.562059           852.250935          4756.981109          1234.977264 
            0.076410             1.287535          7428.565679           371.681300          5533.982360            53.056429 
            0.076420             1.149561          8072.925785          1530.688068          5694.204535             3.128147 
            0.076430             1.367473          6913.825092          1010.261259          5099.887082           782.753990 
            0.076440             1.322499          8006.196918           203.021498          5900.326548             0.000000 
            0.076450             2.050295          7582.714377           578.190869          4186.956389           770.607624 
            0.076460             1.426096          8448.760936          1245.727560          5050.874355             0.000000 
            0.076470             1.564140          6999.062996           657.366549          5229.590747          1175.160985 
            0.076480             1.695805          8542.498392          1381.606631          4532.059694           309.350871 
            0.076490             1.895497          7623.029035             0.000000          4227.912229           206.259346 
            0.076500             1.541364          7024.614399           297.050508          5589.220862          1224.539933 
            0.076510             2.191927          8146.894363             0.000000          4771.935179          1055.162206 
            0.076520             1.692542          8439.070870             9.393705          5225.196081           244.712668 
            0.076530             1.560542          8581.035273           402.630033          5814.630573           573.885311 
            0.076540             1.193961          7096.729344           983.921416          5848.933378           729.163488 
            0.076550             1.578879          7089.824458             0.000000          5195.410016           704.992828 
            0.076560             1.753403          6786.951067          1001.022448          4673.665578          1373.836482 
            0.076570             1.796864          8577.891574           937.396689          4913.602100           661.473434 
            0.076580             1.820753          8238.395972           773.487108          4865.810114           765.907773 
            0.076590             1.647001          7025.399591           187.079282          4151.982177             0.000000 
            0.076600             2.135318          8329.630909           313.766948          4442.701498           688.756981 
            0.076610             1.672964          7574.717356           799.230212          4049.989319             0.000000 
            0.076620             1.474975          7050.401660            51.013249          4921.842097           176.412244 
            0.076630             2.775319          8365.924827           627.055448          4227.301859          1438.840907 
            0.076640             1.391498          8212.592132           698.260464          5718.558306           318.384350 
            0.076650             1.454451          8122.615864          1522.723331          5057.405316           519.684439 
            0.076660             1.841897          7910.931779             0.000000          4294.991913             0.000000 
            0.076670             1.413479          7488.425831          1329.307685          5690.725425          1333.307901 
            0.076680             1.901459          6734.000574          1447.755354          4058.412427          1278.313547 
            0.076690             1.402318          8112.330833           622.936932          5828.180792           487.456893 
            0.076700             1.621756          7725.348430          1700.520316          4009.460738           294.457839 
            0.076710             1.419990          7484.976946           205.332315          5244.850002           118.305002 
            0.076720             2.721169          8094.240767           148.603739          4140.751366          1220.816675 
            0.076730             1.237370          7524.452492          1345.514496          5063.142796            69.536424 
            0.076740             1.634310          8676.518522          1182.642544          4585.345012             0.000000 
            0.076750             1.552935          6912.357860           772.204443          4776.207770           822.305979 
            0.076760             1.550898          7145.877792           430.188841          4515.030366           184.835353 
            0.076770             1.758159          7179.562523           416.308253          5021.759697          1174.977874 
            0.076780             1.456357          6974.531474             0.000000          4789.025544             0.000000 
            0.076790             2.488907          8542.320640             0.000000          4104.861599           672.704245 
            0.076800             1.604983          8144.229499          1714.917350          4351.939451           346.095157 
            0.076810             2.148651          7487.951769             0.000000          4272.041993           787.087619 
            0.076820             1.549657          7606.966253           997.193711          4382.763146           117.450484 
            0.076830             1.337335          8111.246400          1574.090429          5734.305857           846.110416 
            0.076840             1.557008          7496.473843           967.845571          4193.060091             0.000000 
            0.076850             1.821917          7199.765191           409.209589          4440.687277           713.538011 
            0.076860             1.379097          7088.548039          1197.599578          4875.209815           603.610340 
            0.076870             1.198194          7070.534416           620.408341          5601.794488           218.588824 
            0.076880             1.770956          8512.526286           447.343207          4701.193274           147.053438 
            0.076890             2.248463          8155.146837             0.000000          4962.981048          1335.993530 
            0.076900             2.209727          8211.598376           285.422663          4270.821253           683.874020 
            0.076910             1.454706          7336.380859           480.410754          5828.119755          1115.161596 
            0.076920             1.384638          8154.330247          1454.658465          5410.260323           571.687979 
            0.076930             1.680293          8033.896506           519.240964          5832.697531          1360.469375 
            0.076940             1.050504          6795.386651           989.628084          5820.368053           293.725394 
            0.076950             1.609009          8039.923765           948.463948          5467.635121          1060.289315 
            0.076960             1.828964          7786.490359            83.849390          5475.203711          1263.725700 
            0.076970             1.508990          7105.675747           538.183774          4352.244636             0.000000 
            0.076980             2.280173          8437.068538           707.048020          4770.470290          1380.367443 
            0.076990             1.749552          8276.960735             0.000000          5258.278146           527.375103 
            0.077000             2.250616          7925.684988           972.142460          4422.009949          1332.392346 
            0.077010             1.245504          6980.091787           351.309756          5882.747887           560.579241 
            0.077020             1.174774          7260.610224          1252.618229          5114.169744             0.000000 
            0.077030             1.818076          7858.215973          1163.540034          4371.654408           689.367351 
            0.077040             1.358252          6991.055342          1049.619771          4897.976623           523.651845 
            0.077050             1.793796          7356.598346            47.977105          4593.646046           519.257179 
            0.077060             2.010195          8667.726847           609.187309          4340.220344           331.385235 
            0.077070             2.010831          8059.302139            26.563778          5162.999359          1168.263802 
            0.077080             1.519885          8054.106290          1289.394515          5421.308023           970.503861 
            0.077090             2.319026          8774.457485          1197.935876          4213.324381           946.211127 
            0.077100             1.771044          8087.233985           677.570104          4183.782464             0.000000 
            0.077110             1.206001          8370.621162          1229.868903          5921.018097             0.000000 
            0.077120             1.702314          7588.607172           457.481281          5131.260109           942.182684 
            0.077130             1.550697          7362.579388           601.381386          4778.527177           418.424024 
            0.077140             1.246033          7725.375726          1026.601112          5376.079592             0.000000 
            0.077150             1.253410          7247.387127           595.044203          5618.030335           310.632649 
            0.077160             1.865857          8220.797803           862.971531          4538.346507           594.943083 
            0.077170             1.495999          7590.033546            39.068664          5384.624775           337.183752 
            0.077180             1.686593          7315.725480           642.882708          4394.177068           437.772759 
            0.077190             1.363169          6859.710208           799.417476          4659.993286           214.255196 
            0.077200             1.724681          7479.106174           107.720792          4274.056215             0.000000 
            0.077210             1.642622          7015.583349            22.121707          4935.636464           678.136540 
            0.077220             1.372874          6869.208875          1681.326845          4211.493271           432.645650 
            0.077230             1.286457          7842.680587          1125.498565          5636.463515           415.005951 
            0.077240             1.319539          8544.476528           836.890354          5841.120640             0.000000 
            0.077250             1.122913          7037.892087          1542.208960          4894.131291             0.000000 
            0.077260             1.483965          7424.187677          1214.537057          5047.395245           862.895596 
            0.077270             2.248492          8045.964086          1211.521058          4070.558794          1030.991546 
            0.077280             1.584176          6999.903952           488.207199          4363.109226           252.647481 
            0.077290             1.896495          7645.362725             0.000000          4031.311991             0.000000 
            0.077300             1.566923          7796.116459           983.106015          5117.465743           769.447920 
            0.077310             1.604923          7284.191278           800.946366          5169.042024          1129.444258 
            0.077320             1.572193          7581.128672          1042.688813          5334.940641          1176.137577 
            0.077330             2.118798          8166.282870            62.287029          5176.915799          1352.107303 
            0.077340             1.396048          7328.053786          1145.791004          5383.342998           954.939421 
            0.077350             1.610117          8086.858303          1493.005420          4572.161016           476.897488 
            0.077360             1.169530          6925.926499           774.086226          5372.478408           112.384411 
            0.077370             1.142638          8018.847658          1197.963137          5969.420454             0.000000 
            0.077380             2.001422          8640.318882            29.079039          4302.560503             0.000000 
            0.077390             2.085716          8448.349754           492.019643          5103.915525          1289.239174 
            0.077400             2.265435          8324.558977             0.000000          4962.675863          1288.079470 
            0.077410             1.151724          7460.999530          1641.906710          5605.578784           553.071688 
            0.077420             2.150563          8380.514518             0.000000          4579.058199           682.164983 
            0.077430             1.488578          8577.778460           358.186794          5521.774957             0.000000 
            0.077440             1.842378          8469.552123           828.268729          5213.721122          1066.209906 
            0.077450             1.306121          8340.695273          1038.027778          5591.113010             0.000000 
            0.077460             1.333873          7973.610938           603.968351          5912.778100           387.783441 
            0.077470             1.584631          7649.130442           756.901935          5266.823328           917.401654 
            0.077480             1.583642          8205.841389           913.558778          4604.754784             0.000000 
            0.077490             1.967598          8845.501645            10.857120          4490.066225             0.000000 
            0.077500             1.231400          8371.907712          1538.588519          5749.504074           200.277718 
            0.077510             1.651000          8551.287808           208.993950          5213.721122           160.847804 
            0.077520             1.302030          7280.672481          1201.003434          5736.075930          1066.698202 
            0.077530             2.345540          8252.984490             0.000000          4675.313578          1156.727805 
            0.077540             1.891457          8805.239735          1179.956329          4031.434065             0.000000 
            0.077550             2.702333          8637.990600             0.000000          4420.850246          1224.356822 
            0.077560             1.491572          7093.624244          1679.249811          4078.981903           449.003571 
            0.077570             1.825122          7680.487478           586.784061          5078.096866          1191.396832 
            0.077580             1.107472          7530.389746           944.435807          5946.836756             0.000000 
            0.077590             1.808465          8477.737614          1134.846121          4880.031739           819.742424 
            0.077600             1.412451          7446.692587          1130.060048          4726.035340           253.929258 
            0.077610             1.472498          8835.338102            91.123764          5938.352611             0.000000 
            0.077620             1.637987          8581.965734           916.563223          4679.769280             0.000000 
            0.077630             1.893078          8603.870321          1677.730701          4266.731773           608.066042 
            0.077640             1.248070          7294.130265           877.998494          5140.842921             0.000000 
            0.077650             1.962637          8764.443312           474.640687          5554.612873          1330.805383 
            0.077660             1.734682          8521.447237          1598.734280          4160.710471           169.942320 
            0.077670             1.965634          8264.717832           912.469891          4690.084536           949.690237 
            0.077680             1.403803          7492.591839           540.729261          5907.895138           955.732902 
            0.077690             1.596890          8604.800696          1514.122454          5033.967101           593.661306 
            0.077700             0.950261          7188.001709          1661.135447          5816.156499             0.000000 
            0.077710             1.706777          8173.253566             0.000000          5442.732017           654.026917 
            0.077720             1.073506          7550.973455          1778.886524          5483.077486           106.219672 
            0.077730             1.718346          8333.094113           466.809579          5042.146062           464.323862 
            0.077740             1.270262          8448.141191          1692.224624          5318.521683             0.000000 
            0.077750             1.245012          7257.484359          1006.265419          5750.907926           729.895932 
            0.077760             1.686153          8380.679879            45.883778          4943.082980             0.000000 
            0.077770             1.954234          7515.960729             0.000000          4553.483688           707.495346 
            0.077780             1.676255          8945.378973             0.000000          5336.527604             0.000000 
            0.077790             1.045022          7410.168169          1778.282969          5524.399548           135.151219 
            0.077800             1.428712          7045.281167           338.333470          4736.045412            41.642506 
            0.077810             1.252736          8059.830793          1043.407927          5600.878933             0.000000 
            0.077820             2.041464          8850.923893           103.412651          4284.920804             0.000000 
            0.077830             1.867844          8238.836964           568.062291          4106.753746             0.000000 
            0.077840             1.533786          7510.840736           945.734179          5430.890835          1150.563066 
            0.077850             3.097309          8961.011567           334.118064          4025.757622          1240.470595 
            0.077860             2.015651          8613.153893          1000.006756          5074.495682          1297.479171 
            0.077870             1.861439          7816.002722           345.847838          5024.994659          1011.886959 
            0.077880             1.515897          7395.755144          1200.524030          4467.726676           380.886258 
            0.077890             1.651219          7055.466060           371.799238          4228.278451           180.562761 
            0.077900             1.578582          7707.822016           398.203082          5862.239448          1231.742302 
            0.077910             1.475119          7428.875137           437.241589          4739.707633             0.000000 
            0.077920             1.603916          8720.654903          1228.134096          4907.803583           236.411634 
            0.077930             1.369854          7769.385260            66.086144          5917.111728           293.664357 
            0.077940             1.703964          7388.140336           726.237356          4801.049837           891.399884 
            0.077950             1.623290          8329.750725           273.317490          5395.184179           432.157353 
            0.077960             1.708090          8658.488406          1696.980772          4183.416242           107.806635 
            0.077970             1.941810          7868.417530           307.081628          4859.462264           965.498825 
            0.077980             1.874325          7434.436622           830.082659          4790.124210          1266.533403 
            0.077990             1.318805          8485.425349          1140.735900          5569.200720             0.000000 
            0.078000             1.391793          8284.788965          1568.336070          4848.048341            22.293771 
            0.078010             1.450783          8208.240840          1715.226989          5631.275369          1155.751213 
            0.078020             2.133571          8904.665523          1723.991135          4224.616230           859.050264 
            0.078030             1.707449          7327.827473             0.000000          5023.163549           731.482894 
            0.078040             1.485573          7327.148363             0.000000          5326.090274           393.887143 
            0.078050             2.514729          8484.402539           391.599530          4366.893521          1148.731956 
            0.078060             1.980829          8883.882125           339.875990          5745.902890          1432.554094 
            0.078070             1.925620          8503.613794           892.724122          5452.131718          1499.694815 
            0.078080             1.626936          8915.789080          1329.113623          4663.167211             0.000000 
            0.078090             1.212739          7982.220173          1667.721819          5509.506516           302.697836 
            0.078100             1.193385          7234.447951          1277.975268          4991.241188             0.000000 
            0.078110             1.905995          8624.253169          1377.928720          5234.595782          1432.737205 
            0.078120             1.705186          8332.915775           356.082800          5275.978881           597.994934 
            0.078130             2.214348          8326.865407             0.000000          4560.686056           800.271615 
            0.078140             1.715330          7346.420069           556.111778          5344.218268          1385.616626 
            0.078150             1.535077          8016.171575          1595.241841          4182.805872             0.000000 
            0.078160             1.513110          7763.470614           560.761259          5702.322459           942.121647 
            0.078170             2.398554          8233.386920             0.000000          4830.774865          1398.129215 
            0.078180             1.736832          8886.902579          1360.356874          4684.408094           350.917081 
            0.078190             2.334636          7470.469814           358.653171          4292.611469          1246.391186 
            0.078200             1.656989          9044.484756           619.439167          5351.054415           266.502884 
            0.078210             2.205351          8256.611213          1616.026428          4188.482315          1177.358318 
            0.078220             2.132207          8550.313645          1794.595560          4137.394330           968.977935 
            0.078230             1.815067          8993.373663           837.509918          4493.423261             0.000000 
            0.078240             2.060635          8415.345390             1.155499          5252.113407          1168.813135 
            0.078250             1.566114          7541.226539           465.133732          5811.334574          1293.084506 
            0.078260             1.694852          8808.591498           630.763016          4825.098422             0.000000 
            0.078270             1.548302          8555.524314           306.692298          5398.052919            70.390942 
            0.078280             1.783033          7267.818622           718.178694          4806.604205          1133.289590 
            0.078290             1.969800          8571.927866           278.320751          4935.209204           724.829859 
            0.078300             1.727021          8660.973174          1058.775927          4615.253151           213.339640 
            0.078310             2.181702          8842.794751             0.000000          4053.163244             0.000000 
            0.078320             1.837736          8896.255477          1075.571774          4536.637471           281.029695 
            0.078330             1.326989          7923.012506           520.048679          5604.907376            26.139103 
            0.078340             1.825946          8383.895334           436.402778          4871.852779           519.318216 
            0.078350             2.071809          8005.763298           342.624732          4688.985870           990.218818 
            0.078360             1.567754          7246.821302          1421.367820          4835.535752          1119.739372 
            0.078370             2.040665          9008.769225           134.926424          5423.505356          1074.999237 
            0.078380             2.130859          8281.383367            39.561415          5204.931791          1337.092196 
            0.078390             1.220171          8409.797552          1736.487431          5469.161046             0.000000 
            0.078400             1.733515          7668.556291             0.000000          4717.612232           293.908506 
            0.078410             2.165587          8833.195947          1298.252301          4302.865688           823.465682 
            0.078420             1.797202          7434.647029           812.006223          4220.587786           535.615101 
            0.078430             1.231370          7385.138304          1274.641642          5241.126743           278.771325 
            0.078440             1.766134          7662.482815           185.532928          4568.254646           334.742271 
            0.078450             1.818359          8740.327830          1165.701230          5213.415937          1047.776727 
            0.078460             2.081180          8452.225398          1115.442578          4271.126438           745.826594 
            0.078470             1.790035          7977.044502          1009.335054          4285.714286           393.215735 
            0.078480             1.827611          7632.177642          1264.932904          4894.070254          1410.153508 
            0.078490             1.559369          9163.893930          1623.439169          4934.049501            98.467971 
            0.078500             2.501271          8220.070803           479.580248          4204.840236          1110.217597 
            0.078510             1.660864          7695.266811          1598.241547          5067.598498          1396.603290 
            0.078520             1.620499          7633.489645          1154.782419          5072.664571          1074.694052 
            0.078530             1.767642          8377.523203          1038.115491          4802.392651           650.303659 
            0.078540             2.367404          8651.449641          1352.247842          4116.214484          1033.005768 
            0.078550             1.446446          7264.680868            54.392523          4984.832301             0.000000 
            0.078560             1.826325          8124.623725           667.972489          4102.664266            19.791253 
            0.078570             1.803882          7244.706357             6.855352          5464.705344          1452.330088 
            0.078580             1.608525          7436.904227           848.957917          4095.645009             0.000000 
            0.078590             1.424160          7375.004987          1496.535503          5119.174780           991.500595 
            0.078600             1.411211          8716.102664          1160.501529          5353.984191             0.000000 
            0.078610             1.508641          7968.696664          1107.252063          5625.721000          1077.623829 
            0.078620             2.072443          8794.580865           503.448687          4979.888302           979.232154 
            0.078630             1.710446          7430.578900           898.577162          4985.869930          1166.982025 
            0.078640             1.871235          8920.728977           281.223568          5317.545091           700.537126 
            0.078650             1.707865          8842.777001           647.298422          4798.669393             0.000000 
            0.078660             1.938287          8219.520298            17.188090          5101.474044           869.731742 
            0.078670             1.701433          8300.813904           840.125032          5283.974731           899.029511 
            0.078680             2.314672          8903.790912          1721.962697          4355.235450          1252.494888 
            0.078690             2.567246          8999.794440           415.501158          4055.665761           711.890011 
            0.078700             1.632095          9234.596149          1009.915500          5039.338359             0.000000 
            0.078710             2.130154          9069.849532          1256.174687          4645.832698           977.706229 
            0.078720             1.388447          8232.780151           967.383365          5450.239570           217.490158 
            0.078730             1.914290          9162.610395          1430.934339          4777.306436           738.380078 
            0.078740             1.687279          8139.622254           769.084757          4368.297372             0.000000 
            0.078750             1.554450          7786.637471          1187.163152          4387.646107           142.109439 
            0.078760             1.600964          8627.780926          1045.471046          4956.694235           220.603046 
            0.078770             1.565805          8393.940403          1692.926558          5402.630696          1123.035371 
            0.078780             1.987131          8762.107999             0.100689          4409.375286             0.000000 
            0.078790             1.735680          8215.208606           529.022310          5259.132664           830.790124 
            0.078800             1.576479          8710.882534           276.792163          5349.955748             0.000000 
            0.078810             2.116684          8846.315976             0.000000          4179.326762             0.000000 
            0.078820             1.733033          9206.609796           576.616667          4979.705191             0.000000 
            0.078830             2.084706          8584.085537          1783.293346          4193.487350           931.257057 
            0.078840             1.461032          8756.751561            25.157867          5976.317637             0.000000 
            0.078850             1.476661          8512.107486          1356.899399          5913.876766          1068.346202 
            0.078860             1.950859          8605.059163          1289.977641          5142.307810          1392.635884 
            0.078870             1.291142          8336.854799          1806.630821          5057.710501             0.000000 
            0.078880             1.205349          7442.227509           447.250187          5803.277688             0.000000 
            0.078890             1.885516          7973.486019          1410.145013          4721.091342          1240.165410 
            0.078900             1.052176          7866.968719          1599.639772          5956.541643             0.000000 
            0.078910             1.545082          8881.945604          1561.466450          5402.203436           664.281137 
            0.078920             2.764290          8596.833985           242.675433          4169.377728          1147.206030 
            0.078930             1.784247          9152.629377          1512.525427          4774.559771           492.584002 
            0.078940             1.347849          8429.088852          1382.857614          5227.759636             0.000000 
            0.078950             2.013766          8342.530656             0.000000          5210.974456          1068.224128 
            0.078960             1.428263          7951.947069           404.017608          5534.348582           249.656667 
            0.078970             1.613834          8061.256667           815.748153          5056.428724           566.805017 
            0.078980             1.954324          9005.308536           685.103747          4257.332072             0.000000 
            0.078990             1.267604          8306.732151          1142.428945          5651.844844             0.000000 
            0.079000             1.866161          7891.672720             0.000000          4228.827784             0.000000 
            0.079010             2.109801          7551.261562             0.000000          4107.303079           528.168584 
            0.079020             1.511136          8337.105478          1469.755959          4592.974639            48.478652 
            0.079030             1.423738          8577.461556          1170.588344          5825.922422           623.508408 
            0.079040             1.373078          8202.259297          1759.997651          5204.748680           512.909330 
            0.079050             1.708728          8064.185858           784.478829          4776.573992           516.266366 
            0.079060             1.404850          7943.202783          1367.906508          4778.221992            97.796564 
            0.079070             1.410132          7922.442494           834.234667          5518.112735           491.485336 
            0.079080             2.434331          8822.486673           154.562275          4784.997101          1224.295785 
            0.079090             2.365599          8381.486508           155.818868          4972.136601          1494.933927 
            0.079100             1.747680          8869.713919          1428.964861          5102.816858           845.316935 
            0.079110             1.638996          8824.355712             0.000000          5946.897794           562.898648 
            0.079120             1.506430          8593.200818           815.248302          5413.678396           250.511185 
            0.079130             1.975857          8374.375402          1640.077391          4410.412915          1002.121036 
            0.079140             1.939103          8440.043532             0.000000          4352.549821             0.000000 
            0.079150             2.378000          8230.556780           632.488949          4514.236885          1319.086276 
            0.079160             2.460330          8007.763958           449.535818          4405.774102          1333.735160 
